transaction_id,user_id,device_id,transaction_amount,currency,payment_mode,merchant_category,transaction_city,transaction_hour,new_device,location_change,failed_attempts_24h,transactions_last_1h,ip_risk_score,vpn_used,international_transaction,fraud_probability,risk_score,risk_level,decision,is_fraud
TXN504016,U101538,D200978,1994.35,INR,Debit Card,Food,Pune,16,No,No,0,11,90.44,No,No,10.85,10.85,Low,APPROVE,0
TXN504017,U101336,D202726,3115.9,INR,UPI,Education,Delhi,3,No,No,0,9,46.52,No,No,26.02,26.02,Low,APPROVE,0
TXN504018,U101529,D200568,3817.58,INR,Debit Card,Entertainment,Pune,10,No,No,0,2,10.03,No,No,0.1,0.1,Low,APPROVE,0
TXN504019,U101984,D200542,7531.93,INR,UPI,Healthcare,Chennai,23,No,No,0,5,31.35,No,No,0.1,0.1,Low,APPROVE,0
TXN504020,U100493,D200518,2013.92,INR,UPI,Travel,Hyderabad,5,No,No,3,7,44.66,No,No,14.98,14.98,Low,APPROVE,0
TXN504021,U100758,D202059,1978.19,INR,Credit Card,Grocery,Mumbai,22,No,No,0,10,35.44,No,No,13.71,13.71,Low,APPROVE,0
TXN504022,U101683,D200009,9146.54,INR,Credit Card,Fuel,Nagpur,11,No,No,0,11,24.63,No,No,15.55,15.55,Low,APPROVE,0
TXN504023,U101222,D200156,6296.93,INR,Credit Card,Shopping,Pune,10,No,No,0,3,42.54,No,No,6.29,6.29,Low,APPROVE,0
TXN504024,U100632,D202772,9684.33,INR,UPI,Utilities,Ahmedabad,8,No,No,1,11,89.16,No,No,17.0,17.0,Low,APPROVE,0
TXN504025,U101704,D200140,6696.28,INR,UPI,Food,Kolkata,23,No,No,0,9,42.38,No,No,12.3,12.3,Low,APPROVE,0
TXN504026,U101536,D202686,32240.7,INR,UPI,Education,Chennai,19,No,No,0,14,36.3,No,No,18.24,18.24,Low,APPROVE,0
TXN504027,U100329,D200136,5463.65,INR,Credit Card,Healthcare,Ahmedabad,12,No,No,1,3,42.65,No,No,4.01,4.01,Low,APPROVE,0
TXN504028,U101644,D200690,816.53,INR,Debit Card,Entertainment,Kolkata,22,No,No,1,2,67.47,No,No,1.39,1.39,Low,APPROVE,0
TXN504029,U100971,D201623,5461.91,INR,Credit Card,Entertainment,Ahmedabad,14,No,No,0,10,1.89,No,No,7.98,7.98,Low,APPROVE,0
TXN504030,U101923,D201423,3692.06,INR,Debit Card,Education,Bengaluru,2,No,No,0,11,41.04,No,No,26.79,26.79,Low,APPROVE,0
TXN504031,U101350,D202490,1693.9,INR,UPI,Gaming,Kolkata,4,No,No,0,13,44.84,No,No,22.38,22.38,Low,APPROVE,0
TXN504032,U100009,D201465,1519.76,INR,Credit Card,Grocery,Hyderabad,18,No,No,0,3,70.85,No,No,2.12,2.12,Low,APPROVE,0
TXN504033,U100126,D200675,2086.38,INR,Credit Card,Fuel,Kolkata,14,Yes,No,1,10,95.88,No,No,32.17,32.17,Low,APPROVE,0
TXN504034,U100984,D201536,264.64,INR,Debit Card,Grocery,Delhi,6,No,No,0,6,29.83,No,No,0.1,0.1,Low,APPROVE,0
TXN504035,U100668,D202324,172.45,INR,Net Banking,Entertainment,Ahmedabad,2,No,No,0,1,8.77,No,No,12.3,12.3,Low,APPROVE,0
TXN504036,U100230,D201379,2719.66,INR,UPI,Shopping,Nashik,7,No,Yes,0,4,80.1,No,No,16.55,16.55,Low,APPROVE,0
TXN504037,U101038,D200932,1486.32,INR,Credit Card,Healthcare,Ahmedabad,12,No,No,0,4,46.19,No,No,0.1,0.1,Low,APPROVE,0
TXN504038,U101810,D202688,1401.43,INR,UPI,Shopping,Delhi,15,Yes,No,1,5,33.4,No,No,15.4,15.4,Low,APPROVE,0
TXN504039,U100486,D202158,1738.15,INR,UPI,Entertainment,Chennai,7,No,No,1,10,43.01,Yes,No,10.51,10.51,Low,APPROVE,0
TXN504040,U100441,D201067,498.06,INR,UPI,Shopping,Hyderabad,21,No,No,0,11,69.54,No,No,18.23,18.23,Low,APPROVE,0
TXN504041,U100877,D202938,5440.01,INR,UPI,Fuel,Mumbai,8,No,Yes,0,2,5.78,No,No,22.27,22.27,Low,APPROVE,0
TXN504042,U101972,D200210,1824.12,INR,Wallet,Gaming,Nagpur,1,No,Yes,1,1,63.27,No,No,28.96,28.96,Low,APPROVE,0
TXN504043,U101581,D202390,2602.11,INR,Net Banking,Travel,Chennai,21,No,No,0,12,49.71,No,No,16.47,16.47,Low,APPROVE,0
TXN504044,U100273,D202408,6710.01,INR,UPI,Fuel,Ahmedabad,19,No,No,0,14,60.39,No,No,10.74,10.74,Low,APPROVE,0
TXN504045,U100617,D202458,1741.66,INR,Debit Card,Entertainment,Hyderabad,22,No,No,0,14,56.16,No,No,10.46,10.46,Low,APPROVE,0
TXN504046,U101026,D202806,6360.2,INR,UPI,Shopping,Chennai,0,No,No,1,14,15.6,No,No,26.48,26.48,Low,APPROVE,0
TXN504047,U100325,D200507,3660.9,INR,Debit Card,Fuel,Ahmedabad,19,No,No,0,9,57.86,No,No,16.58,16.58,Low,APPROVE,0
TXN504048,U100252,D200231,6318.98,INR,UPI,Gaming,Chennai,12,No,Yes,0,2,97.85,No,No,16.51,16.51,Low,APPROVE,0
TXN504049,U101557,D200803,6897.56,INR,UPI,Gaming,Ahmedabad,12,No,No,0,12,12.78,No,No,15.54,15.54,Low,APPROVE,0
TXN504050,U101078,D201193,4281.34,INR,Net Banking,Utilities,Ahmedabad,10,No,No,3,8,73.82,No,No,23.91,23.91,Low,APPROVE,0
TXN504051,U100885,D200233,2276.89,INR,Debit Card,Education,Nagpur,9,No,No,0,3,83.55,Yes,No,5.67,5.67,Low,APPROVE,0
TXN504052,U100447,D202567,4216.73,INR,Wallet,Education,Bengaluru,19,No,No,1,8,26.43,No,No,13.39,13.39,Low,APPROVE,0
TXN504053,U101320,D202349,833.97,INR,Credit Card,Education,Nashik,5,Yes,No,0,2,23.5,No,No,27.92,27.92,Low,APPROVE,0
TXN504054,U101645,D202147,3719.82,INR,Debit Card,Healthcare,Delhi,15,No,No,1,3,33.24,No,No,0.24,0.24,Low,APPROVE,0
TXN504055,U100372,D202300,5771.89,INR,Debit Card,Grocery,Delhi,5,No,No,0,4,97.57,No,No,4.49,4.49,Low,APPROVE,0
TXN504056,U101758,D202355,916.17,INR,UPI,Education,Bengaluru,21,No,No,0,10,44.7,No,No,13.39,13.39,Low,APPROVE,0
TXN504057,U100468,D202841,9647.86,INR,UPI,Utilities,Mumbai,19,No,No,1,12,79.5,No,No,12.64,12.64,Low,APPROVE,0
TXN504058,U100759,D202850,2345.39,INR,Net Banking,Fuel,Hyderabad,20,No,No,0,12,18.5,No,No,6.84,6.84,Low,APPROVE,0
TXN504059,U101159,D201723,3739.51,INR,UPI,Grocery,Mumbai,12,No,No,0,10,8.87,No,No,12.84,12.84,Low,APPROVE,0
TXN504060,U100832,D200386,707.06,INR,UPI,Healthcare,Nashik,11,No,No,1,13,40.48,No,No,11.7,11.7,Low,APPROVE,0
TXN504061,U101922,D201146,242.61,INR,Wallet,Healthcare,Pune,7,No,Yes,0,9,58.75,No,No,29.5,29.5,Low,APPROVE,0
TXN504062,U101948,D200131,8941.89,INR,Debit Card,Shopping,Bengaluru,2,No,No,1,3,71.1,No,No,12.25,12.25,Low,APPROVE,0
TXN504063,U101269,D202268,2165.32,INR,UPI,Grocery,Mumbai,12,No,No,0,4,83.2,No,No,4.37,4.37,Low,APPROVE,0
TXN504064,U100069,D202109,7055.41,INR,Credit Card,Utilities,Nashik,21,Yes,No,0,4,16.03,No,No,16.99,16.99,Low,APPROVE,0
TXN504065,U100480,D200831,2071.41,INR,UPI,Travel,Bengaluru,0,Yes,No,0,10,81.32,No,No,44.74,44.74,Medium,HOLD,0
TXN504066,U100529,D200731,1001.46,INR,UPI,Gaming,Hyderabad,9,No,No,0,3,76.25,No,No,25.48,25.48,Low,APPROVE,0
TXN504067,U100489,D200402,15404.05,INR,UPI,Fuel,Delhi,21,No,No,0,9,6.08,Yes,No,15.3,15.3,Low,APPROVE,0
TXN504068,U100502,D202218,2314.27,INR,UPI,Grocery,Nashik,14,No,No,1,13,93.94,No,No,21.18,21.18,Low,APPROVE,0
TXN504069,U101008,D201499,2817.1,INR,UPI,Entertainment,Nagpur,10,No,No,0,12,31.69,No,Yes,10.98,10.98,Low,APPROVE,0
TXN504070,U101721,D201617,2083.22,INR,Debit Card,Gaming,Nagpur,15,No,No,0,10,97.34,No,No,12.77,12.77,Low,APPROVE,0
TXN504071,U100116,D200013,558.59,INR,UPI,Entertainment,Ahmedabad,23,No,No,3,12,53.78,No,No,29.29,29.29,Low,APPROVE,0
TXN504072,U101280,D200269,4412.54,INR,UPI,Healthcare,Kolkata,20,No,No,0,4,87.84,Yes,No,3.91,3.91,Low,APPROVE,0
TXN504073,U101813,D201077,3889.95,INR,UPI,Utilities,Nagpur,22,No,No,0,8,65.06,No,No,11.02,11.02,Low,APPROVE,0
TXN504074,U100606,D201154,6393.54,INR,Debit Card,Fuel,Nashik,20,No,No,1,5,31.14,Yes,No,4.36,4.36,Low,APPROVE,0
TXN504075,U100918,D202760,1065.41,INR,Wallet,Shopping,Mumbai,2,No,No,0,6,33.11,No,No,18.39,18.39,Low,APPROVE,0
TXN504076,U100903,D202919,477.07,INR,UPI,Shopping,Chennai,8,No,No,0,3,63.08,No,No,0.1,0.1,Low,APPROVE,0
TXN504077,U101948,D201796,4558.26,INR,Credit Card,Healthcare,Nagpur,6,Yes,No,1,13,75.1,No,No,34.62,34.62,Low,APPROVE,0
TXN504078,U100427,D201540,9856.95,INR,Debit Card,Travel,Nashik,23,Yes,No,0,13,27.89,No,No,30.93,30.93,Low,APPROVE,0
TXN504079,U101138,D202676,462.27,INR,UPI,Entertainment,Delhi,15,No,No,0,9,56.55,No,No,13.63,13.63,Low,APPROVE,0
TXN504080,U100493,D202348,577.33,INR,Wallet,Entertainment,Nashik,22,Yes,Yes,0,4,58.21,No,No,38.24,38.24,Low,APPROVE,0
TXN504081,U100061,D202751,1401.85,INR,Credit Card,Travel,Kolkata,6,No,No,1,13,75.08,No,No,15.25,15.25,Low,APPROVE,0
TXN504082,U101810,D201983,521.11,INR,Credit Card,Entertainment,Delhi,7,No,No,1,14,57.13,No,No,14.67,14.67,Low,APPROVE,0
TXN504083,U101850,D201962,1655.0,INR,Credit Card,Education,Delhi,23,No,No,0,14,51.7,No,No,13.28,13.28,Low,APPROVE,0
TXN504084,U100496,D200426,3716.38,INR,UPI,Education,Bengaluru,21,No,No,0,14,51.45,No,No,17.15,17.15,Low,APPROVE,0
TXN504085,U100635,D202163,5379.41,INR,Credit Card,Shopping,Hyderabad,19,No,No,0,6,55.59,No,No,0.39,0.39,Low,APPROVE,0
TXN504086,U100079,D202283,4407.99,INR,UPI,Travel,Nagpur,4,No,No,0,12,48.55,No,No,28.09,28.09,Low,APPROVE,0
TXN504087,U101682,D201586,2136.35,INR,UPI,Gaming,Nashik,5,No,No,0,6,36.4,No,No,4.38,4.38,Low,APPROVE,0
TXN504088,U100484,D202060,9578.43,INR,UPI,Travel,Delhi,8,Yes,No,1,8,34.97,No,No,31.86,31.86,Low,APPROVE,0
TXN504089,U101045,D201352,337.3,INR,UPI,Food,Nashik,4,No,No,1,11,5.42,No,No,28.06,28.06,Low,APPROVE,0
TXN504090,U100594,D200067,824.98,INR,UPI,Healthcare,Hyderabad,8,Yes,No,0,10,67.31,No,No,24.15,24.15,Low,APPROVE,0
TXN504091,U101347,D202790,2588.57,INR,UPI,Gaming,Nashik,23,No,No,0,14,86.78,No,Yes,39.14,39.14,Low,APPROVE,0
TXN504092,U101540,D202884,1115.39,INR,Credit Card,Healthcare,Mumbai,9,No,No,0,12,77.24,No,No,6.15,6.15,Low,APPROVE,0
TXN504093,U100260,D200390,2161.27,INR,Credit Card,Utilities,Pune,5,No,Yes,1,8,71.64,No,No,34.71,34.71,Low,APPROVE,0
TXN504094,U101944,D201115,4144.79,INR,UPI,Fuel,Kolkata,0,No,No,0,11,77.06,No,No,30.66,30.66,Low,APPROVE,0
TXN504095,U101815,D202151,1400.77,INR,Debit Card,Grocery,Ahmedabad,12,Yes,Yes,0,11,64.37,No,No,46.61,46.61,Medium,HOLD,0
TXN504096,U100128,D202007,1406.98,INR,UPI,Grocery,Mumbai,4,No,No,1,12,45.35,No,No,23.02,23.02,Low,APPROVE,0
TXN504097,U100625,D201449,1897.07,INR,Credit Card,Food,Hyderabad,18,No,No,0,6,69.49,No,No,0.1,0.1,Low,APPROVE,0
TXN504098,U100283,D202661,6268.81,INR,Net Banking,Food,Kolkata,15,No,No,0,14,7.42,No,No,14.89,14.89,Low,APPROVE,0
TXN504099,U101070,D200772,4864.35,INR,UPI,Fuel,Bengaluru,14,No,No,0,14,57.06,No,No,13.87,13.87,Low,APPROVE,0
TXN504100,U101876,D201966,5818.34,INR,UPI,Fuel,Nashik,13,No,No,1,1,84.65,No,No,2.5,2.5,Low,APPROVE,0
TXN504101,U101211,D202351,2929.94,INR,Credit Card,Healthcare,Kolkata,13,Yes,No,2,8,83.69,No,No,29.82,29.82,Low,APPROVE,0
TXN504102,U100018,D202426,3006.61,INR,UPI,Entertainment,Nagpur,3,No,No,1,7,91.5,No,No,13.2,13.2,Low,APPROVE,0
TXN504103,U100598,D201415,8495.4,INR,Credit Card,Travel,Pune,6,No,No,0,5,94.16,No,Yes,3.06,3.06,Low,APPROVE,0
TXN504104,U100653,D200087,1016.48,INR,UPI,Utilities,Ahmedabad,21,No,No,2,13,11.83,Yes,No,17.29,17.29,Low,APPROVE,0
TXN504105,U100762,D202677,8718.1,INR,Debit Card,Food,Nagpur,14,No,No,0,13,16.96,No,No,17.5,17.5,Low,APPROVE,0
TXN504106,U100837,D201815,2994.69,INR,UPI,Fuel,Nashik,21,No,No,0,8,39.83,No,No,11.04,11.04,Low,APPROVE,0
TXN504107,U101905,D201676,2632.37,INR,Wallet,Utilities,Kolkata,4,No,No,0,6,98.96,No,Yes,10.34,10.34,Low,APPROVE,0
TXN504108,U101031,D200624,1468.76,INR,Debit Card,Shopping,Nagpur,0,Yes,No,0,1,21.25,No,No,25.77,25.77,Low,APPROVE,0
TXN504109,U101060,D201934,8913.14,INR,UPI,Utilities,Bengaluru,18,No,Yes,0,4,49.23,No,No,41.81,41.81,Medium,HOLD,0
TXN504110,U101621,D201272,6062.95,INR,UPI,Healthcare,Bengaluru,20,No,No,0,13,44.79,No,No,12.82,12.82,Low,APPROVE,0
TXN504111,U100071,D202413,603.7,INR,UPI,Shopping,Kolkata,17,No,No,0,4,9.26,No,No,4.03,4.03,Low,APPROVE,0
TXN504112,U101404,D201112,3514.91,INR,Credit Card,Healthcare,Kolkata,13,No,No,0,1,93.71,No,No,1.42,1.42,Low,APPROVE,0
TXN504113,U101289,D202924,1170.11,INR,UPI,Fuel,Chennai,1,No,Yes,1,10,81.97,No,No,34.74,34.74,Low,APPROVE,0
TXN504114,U101090,D202779,1887.37,INR,UPI,Utilities,Chennai,3,No,No,0,1,20.66,No,No,18.55,18.55,Low,APPROVE,0
TXN504115,U100652,D200998,511.98,INR,Credit Card,Utilities,Kolkata,6,No,Yes,0,6,33.44,No,No,16.47,16.47,Low,APPROVE,0
TXN504116,U101830,D202503,2946.93,INR,Wallet,Gaming,Pune,0,No,Yes,0,1,60.63,No,No,41.61,41.61,Medium,HOLD,0
TXN504117,U100063,D202462,3106.55,INR,UPI,Gaming,Ahmedabad,11,No,Yes,0,8,49.48,Yes,No,28.0,28.0,Low,APPROVE,0
TXN504118,U100029,D200454,3320.95,INR,UPI,Grocery,Kolkata,0,No,No,1,11,14.17,No,No,29.79,29.79,Low,APPROVE,0
TXN504119,U101923,D202558,1633.01,INR,UPI,Entertainment,Mumbai,13,No,Yes,0,2,50.18,No,No,21.54,21.54,Low,APPROVE,0
TXN504120,U100556,D200934,1870.53,INR,Wallet,Food,Hyderabad,23,No,No,1,3,35.52,No,No,0.1,0.1,Low,APPROVE,0
TXN504121,U100645,D200208,346.62,INR,Credit Card,Entertainment,Delhi,5,No,No,0,3,60.68,No,No,4.41,4.41,Low,APPROVE,0
TXN504122,U101039,D202418,6867.57,INR,Wallet,Travel,Nashik,0,No,No,1,4,18.67,No,No,24.11,24.11,Low,APPROVE,0
TXN504123,U100277,D201336,388.39,INR,Debit Card,Healthcare,Hyderabad,22,No,No,0,13,73.64,Yes,No,18.75,18.75,Low,APPROVE,0
TXN504124,U101754,D202850,3798.86,INR,UPI,Healthcare,Chennai,1,No,No,0,8,80.32,No,No,32.77,32.77,Low,APPROVE,0
TXN504125,U100276,D201527,1971.7,INR,UPI,Grocery,Delhi,16,No,No,0,13,94.3,No,No,22.84,22.84,Low,APPROVE,0
TXN504126,U100220,D202133,4564.83,INR,Credit Card,Food,Bengaluru,7,No,No,0,3,20.39,No,No,1.85,1.85,Low,APPROVE,0
TXN504127,U101216,D200646,2931.16,INR,UPI,Gaming,Nagpur,17,Yes,No,1,1,97.26,No,No,17.83,17.83,Low,APPROVE,0
TXN504128,U100669,D202868,889.59,INR,UPI,Utilities,Ahmedabad,21,Yes,No,0,12,59.43,No,No,32.76,32.76,Low,APPROVE,0
TXN504129,U101047,D201243,4526.79,INR,Debit Card,Food,Nashik,16,No,No,0,3,60.95,No,No,0.1,0.1,Low,APPROVE,0
TXN504130,U100831,D202342,2388.45,INR,Credit Card,Grocery,Ahmedabad,15,No,No,0,12,83.18,No,No,13.39,13.39,Low,APPROVE,0
TXN504131,U100140,D201721,1967.91,INR,Net Banking,Grocery,Chennai,14,No,No,2,9,63.8,No,No,12.51,12.51,Low,APPROVE,0
TXN504132,U100733,D202026,3178.75,INR,UPI,Grocery,Mumbai,14,No,No,0,9,68.81,No,No,9.71,9.71,Low,APPROVE,0
TXN504133,U100025,D202553,8407.25,INR,Net Banking,Grocery,Nagpur,23,No,No,0,9,46.41,No,No,12.99,12.99,Low,APPROVE,0
TXN504134,U100097,D202012,1719.35,INR,UPI,Food,Kolkata,22,No,No,0,4,72.34,No,No,0.1,0.1,Low,APPROVE,0
TXN504135,U100275,D201186,3703.29,INR,UPI,Gaming,Ahmedabad,11,No,No,0,10,2.63,No,No,15.27,15.27,Low,APPROVE,0
TXN504136,U100572,D201150,3121.71,INR,Net Banking,Grocery,Ahmedabad,16,No,Yes,1,9,17.74,Yes,No,28.06,28.06,Low,APPROVE,0
TXN504137,U100891,D202874,1596.96,INR,UPI,Entertainment,Delhi,23,No,No,0,2,95.95,No,No,3.61,3.61,Low,APPROVE,0
TXN504138,U101266,D200116,1351.47,INR,UPI,Travel,Bengaluru,17,No,No,0,6,48.91,No,No,4.7,4.7,Low,APPROVE,0
TXN504139,U101925,D201429,866.51,INR,Wallet,Grocery,Nagpur,7,Yes,No,0,3,72.25,No,No,12.94,12.94,Low,APPROVE,0
TXN504140,U101962,D200648,4236.86,INR,Debit Card,Grocery,Nagpur,8,No,No,0,2,36.89,No,No,1.54,1.54,Low,APPROVE,0
TXN504141,U100432,D200355,1338.29,INR,Debit Card,Fuel,Delhi,14,No,No,0,8,45.11,No,No,10.44,10.44,Low,APPROVE,0
TXN504142,U100008,D202823,661.22,INR,Credit Card,Gaming,Bengaluru,12,No,No,0,8,18.29,No,No,16.25,16.25,Low,APPROVE,0
TXN504143,U100895,D201022,2352.99,INR,Wallet,Shopping,Mumbai,4,No,No,1,4,67.7,No,No,15.78,15.78,Low,APPROVE,0
TXN504144,U100868,D201173,6992.0,INR,UPI,Healthcare,Mumbai,20,No,No,0,14,66.37,No,No,13.65,13.65,Low,APPROVE,0
TXN504145,U100932,D202283,8511.83,INR,Credit Card,Shopping,Delhi,22,No,No,0,7,85.57,No,No,3.14,3.14,Low,APPROVE,0
TXN504146,U100271,D201191,124.98,INR,Debit Card,Travel,Delhi,0,No,No,0,14,57.74,No,No,23.66,23.66,Low,APPROVE,0
TXN504147,U101795,D201518,2845.47,INR,UPI,Travel,Mumbai,20,No,No,0,10,35.59,No,No,14.86,14.86,Low,APPROVE,0
TXN504148,U100031,D202989,4344.49,INR,UPI,Education,Nagpur,11,No,No,1,7,47.16,No,No,2.83,2.83,Low,APPROVE,0
TXN504149,U100851,D200068,4124.97,INR,Wallet,Healthcare,Bengaluru,0,No,No,0,4,12.47,No,No,16.3,16.3,Low,APPROVE,0
TXN504150,U100604,D201744,2287.36,INR,UPI,Travel,Nashik,23,No,No,0,5,63.43,No,No,1.75,1.75,Low,APPROVE,0
TXN504151,U101502,D200266,13498.54,INR,Credit Card,Food,Hyderabad,23,No,No,0,9,57.19,No,No,14.22,14.22,Low,APPROVE,0
TXN504152,U101151,D200814,9382.08,INR,UPI,Entertainment,Hyderabad,16,No,No,0,2,1.69,No,No,4.58,4.58,Low,APPROVE,0
TXN504153,U101772,D201880,2276.79,INR,Credit Card,Shopping,Nashik,1,No,No,0,1,59.65,No,No,14.03,14.03,Low,APPROVE,0
TXN504154,U100016,D201548,1616.45,INR,Wallet,Food,Nagpur,6,No,No,0,14,61.81,No,No,15.82,15.82,Low,APPROVE,0
TXN504155,U101576,D200381,3563.31,INR,Debit Card,Shopping,Delhi,22,No,No,0,11,82.76,No,No,15.67,15.67,Low,APPROVE,0
TXN504156,U101496,D201635,4130.21,INR,Wallet,Shopping,Nashik,2,No,No,0,2,96.81,No,No,13.92,13.92,Low,APPROVE,0
TXN504157,U100300,D200373,2635.07,INR,UPI,Shopping,Pune,17,No,No,0,13,82.78,No,No,14.85,14.85,Low,APPROVE,0
TXN504158,U101807,D200684,2886.02,INR,UPI,Shopping,Chennai,13,No,No,1,14,75.09,No,No,11.7,11.7,Low,APPROVE,0
TXN504159,U101811,D200505,12469.15,INR,Credit Card,Utilities,Chennai,9,Yes,No,1,3,16.66,No,No,19.16,19.16,Low,APPROVE,0
TXN504160,U100041,D202284,12824.57,INR,UPI,Food,Hyderabad,23,No,No,2,6,32.29,No,No,2.26,2.26,Low,APPROVE,0
TXN504161,U101801,D202372,5670.95,INR,Credit Card,Travel,Pune,6,No,Yes,0,5,81.24,No,No,12.87,12.87,Low,APPROVE,0
TXN504162,U100051,D202637,6583.03,INR,Credit Card,Grocery,Mumbai,13,No,No,0,3,27.13,No,No,2.54,2.54,Low,APPROVE,0
TXN504163,U100187,D202837,6117.99,INR,UPI,Healthcare,Ahmedabad,2,No,No,1,4,26.34,No,No,8.49,8.49,Low,APPROVE,0
TXN504164,U101967,D201474,2027.89,INR,UPI,Grocery,Mumbai,10,No,No,0,6,93.89,No,No,2.49,2.49,Low,APPROVE,0
TXN504165,U100150,D200753,4007.53,INR,Credit Card,Travel,Nashik,14,No,No,0,4,28.42,No,No,2.68,2.68,Low,APPROVE,0
TXN504166,U101267,D201954,3285.33,INR,UPI,Fuel,Delhi,18,No,No,1,6,2.79,No,No,0.1,0.1,Low,APPROVE,0
TXN504167,U101824,D201951,9096.98,INR,Debit Card,Gaming,Delhi,22,No,No,0,4,65.33,No,No,0.38,0.38,Low,APPROVE,0
TXN504168,U101514,D201445,3397.67,INR,UPI,Utilities,Nagpur,11,No,No,0,9,95.42,No,No,11.05,11.05,Low,APPROVE,0
TXN504169,U101150,D201849,6160.02,INR,UPI,Education,Chennai,4,No,No,0,4,30.94,No,No,14.47,14.47,Low,APPROVE,0
TXN504170,U101740,D201239,2201.56,INR,Debit Card,Entertainment,Kolkata,8,No,No,1,1,41.52,No,No,0.15,0.15,Low,APPROVE,0
TXN504171,U100408,D200731,5178.39,INR,UPI,Food,Nagpur,6,No,Yes,2,2,19.44,No,No,20.04,20.04,Low,APPROVE,0
TXN504172,U101841,D200020,3326.24,INR,Debit Card,Shopping,Ahmedabad,14,No,No,2,3,3.2,No,No,3.76,3.76,Low,APPROVE,0
TXN504173,U101892,D200304,1134.77,INR,Credit Card,Fuel,Nashik,0,No,No,2,13,50.08,Yes,No,27.27,27.27,Low,APPROVE,0
TXN504174,U101635,D200603,5349.87,INR,Net Banking,Grocery,Nashik,0,No,No,0,11,16.73,No,No,27.65,27.65,Low,APPROVE,0
TXN504175,U100343,D202854,7444.99,INR,UPI,Education,Pune,5,No,No,0,11,49.2,Yes,No,31.27,31.27,Low,APPROVE,0
TXN504176,U101989,D201009,442.35,INR,Net Banking,Shopping,Ahmedabad,20,No,No,0,2,38.85,No,No,1.42,1.42,Low,APPROVE,0
TXN504177,U100590,D200444,401.53,INR,Debit Card,Gaming,Hyderabad,4,Yes,No,0,6,45.99,No,No,27.46,27.46,Low,APPROVE,0
TXN504178,U101718,D202313,3204.86,INR,Debit Card,Grocery,Ahmedabad,10,No,No,0,6,77.35,No,No,0.1,0.1,Low,APPROVE,0
TXN504179,U101121,D201191,3783.63,INR,Net Banking,Gaming,Nagpur,10,No,No,0,12,28.93,No,No,20.64,20.64,Low,APPROVE,0
TXN504180,U101091,D201081,963.68,INR,UPI,Healthcare,Delhi,13,No,No,0,9,81.34,No,No,21.36,21.36,Low,APPROVE,0
TXN504181,U100845,D202648,3379.83,INR,UPI,Fuel,Chennai,7,No,Yes,1,11,21.21,No,No,24.74,24.74,Low,APPROVE,0
TXN504182,U100899,D201708,2262.81,INR,Debit Card,Travel,Nagpur,23,No,No,0,11,86.02,Yes,No,12.93,12.93,Low,APPROVE,0
TXN504183,U100027,D202680,294.41,INR,UPI,Education,Hyderabad,13,No,No,0,3,95.4,No,No,3.8,3.8,Low,APPROVE,0
TXN504184,U101052,D200756,3020.0,INR,Debit Card,Shopping,Mumbai,8,No,No,0,14,61.51,Yes,No,16.44,16.44,Low,APPROVE,0
TXN504185,U101873,D200323,901.03,INR,UPI,Healthcare,Chennai,10,No,No,0,14,47.08,No,No,15.94,15.94,Low,APPROVE,0
TXN504186,U100633,D201289,4560.59,INR,Credit Card,Education,Bengaluru,10,No,No,0,5,1.81,No,No,5.14,5.14,Low,APPROVE,0
TXN504187,U100211,D201085,1472.66,INR,UPI,Education,Mumbai,19,No,No,1,1,73.46,Yes,No,5.34,5.34,Low,APPROVE,0
TXN504188,U100687,D202136,3621.66,INR,Debit Card,Gaming,Ahmedabad,20,No,No,0,3,58.45,Yes,No,0.38,0.38,Low,APPROVE,0
TXN504189,U101640,D202463,8571.7,INR,Credit Card,Gaming,Delhi,15,Yes,No,2,5,51.87,No,No,20.69,20.69,Low,APPROVE,0
TXN504190,U101503,D201607,1611.54,INR,Credit Card,Grocery,Mumbai,11,No,No,0,7,14.49,No,No,4.78,4.78,Low,APPROVE,0
TXN504191,U100071,D202729,2183.29,INR,UPI,Travel,Bengaluru,6,No,No,0,10,11.42,No,No,14.59,14.59,Low,APPROVE,0
TXN504192,U101514,D201099,9279.29,INR,Credit Card,Gaming,Delhi,2,Yes,No,1,12,94.06,No,No,49.97,49.97,Medium,HOLD,0
TXN504193,U100109,D202452,4530.01,INR,UPI,Grocery,Pune,11,Yes,No,0,2,69.62,No,No,13.45,13.45,Low,APPROVE,0
TXN504194,U101136,D202412,2301.9,INR,Debit Card,Utilities,Delhi,5,No,No,1,9,22.7,No,No,9.96,9.96,Low,APPROVE,0
TXN504195,U101420,D200384,11704.93,INR,Debit Card,Education,Nagpur,18,No,No,0,11,58.27,No,No,12.82,12.82,Low,APPROVE,0
TXN504196,U100231,D200008,2002.87,INR,UPI,Utilities,Hyderabad,3,No,No,0,11,69.69,No,No,25.28,25.28,Low,APPROVE,0
TXN504197,U100042,D202562,1966.48,INR,UPI,Education,Bengaluru,9,No,No,0,13,71.65,Yes,No,6.44,6.44,Low,APPROVE,0
TXN504198,U100264,D202356,969.83,INR,Debit Card,Fuel,Bengaluru,7,No,No,1,3,2.75,No,No,0.1,0.1,Low,APPROVE,0
TXN504199,U101831,D202217,4500.71,INR,Debit Card,Travel,Bengaluru,9,No,No,0,8,95.43,Yes,No,15.36,15.36,Low,APPROVE,0
